code,laboratoire,nom,dci,dosage,unite_dosage,forme,presentation,ppv,ph,ppv_br,princeps_generique_code,classe_therapeutique,taux_remboursement_cnss,dosage_text,join_key
6118010138546,RIM,18-FDG RIM,FLUDESOXYGLUCOSE (18F),250BQ,ML,SOLUTION INJECTABLE,1 FLACON MONO DOSE 15 ML,4303.0,4018.0,,A,PRODUITS POUR DIAGNOSTIC,0,250BQ ML,18FDGRIM|250BQML|SOLUTIONINJECTABLE
6118000010050,MAPHAR,ABBOTICINE,ERYTHROMYCINE,200,MG,GRANULE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,25.1,15.7,25.1,A,MACROLIDE,70,200 MG,ABBOTICINE|200MG|GRANULEPOURSUSPENSIONBUVABLE
6118001183203,MAPHAR,ABILIFY 10 MG,ARIPIPRAZOLE,10,MG,COMPRIME,1 BOITE 28 COMPRIME,1200.0,927.0,,A,ANTIPSYCHOTIQUE,0,10 MG,ABILIFY10MG|10MG|COMPRIME
6118001183210,MAPHAR,ABILIFY 15 MG,ARIPIPRAZOLE,15,MG,COMPRIME,1 BOITE 28 COMPRIME,1200.0,927.0,,A,ANTIPSYCHOTIQUE,0,15 MG,ABILIFY15MG|15MG|COMPRIME
6118000440567,KEMIPHARM,ABIP 15 MG,ARIPIPRAZOLE,15,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,372.0,247.0,372.0,A,ANTIPSYCHOTIQUE,70,15 MG,ABIP15MG|15MG|COMPRIMEPELLICULE
6118000440550,KEMIPHARM,ABIP 15 MG,ARIPIPRAZOLE,15,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME PELLICULE,268.0,168.0,268.0,A,ANTIPSYCHOTIQUE,70,15 MG,ABIP15MG|15MG|COMPRIMEPELLICULE
6118001330867,AMANYS PHARMA,ABIRANAT 250 MG,ACETATE D'ABIRATERONE,250,MG,COMPRIME,1 FLACON 120 COMPRIME,10411.0,10215.0,10411.0,A,ANTINEOPLASIQUE ET IMMUNOMODULATEUR,70,250 MG,ABIRANAT250MG|250MG|COMPRIME
6118000420422,ATLAS PHARM,ABIRATERONE GT 250 MG,ACETATE D'ABIRATERONE,250,MG,COMPRIME,1 BOITE 120 COMPRIME,10411.0,10215.0,10411.0,A,ANTINEOPLASIQUE ET IMMUNOMODULATEUR,70,250 MG,ABIRATERONEGT250MG|250MG|COMPRIME
6118001072330,SOTHEMA,ABSTRAL 100ΜG,FENTANYL,100,ΜG,COMPRIME SUBLINGUAL,1 BOITE 10 COMPRIME SUBLINGUAL,876.0,582.0,876.0,B,ANALGESIQUE OPIOIDE,70,100 ΜG,ABSTRAL100G|100G|COMPRIMESUBLINGUAL
6118001072347,SOTHEMA,ABSTRAL 200ΜG,FENTANYL,200,ΜG,COMPRIME SUBLINGUAL,1 BOITE 10 COMPRIME SUBLINGUAL,876.0,582.0,876.0,B,ANALGESIQUE OPIOIDE,70,200 ΜG,ABSTRAL200G|200G|COMPRIMESUBLINGUAL
6118001072354,SOTHEMA,ABSTRAL 400ΜG,FENTANYL,400,ΜG,COMPRIME SUBLINGUAL,1 BOITE 10 COMPRIME SUBLINGUAL,876.0,582.0,876.0,B,ANALGESIQUE OPIOIDE,70,400 ΜG,ABSTRAL400G|400G|COMPRIMESUBLINGUAL
6118010134258,LAPROPHAN,ACARBOSE LAPROPHAN,ACARBOSE,50,MG,COMPRIME,1 BOITE 30 COMPRIME,42.2,26.4,,A,ANTIDIABETIQUES,0,50 MG,ACARBOSELAPROPHAN|50MG|COMPRIME
6118010134241,LAPROPHAN,ACARBOSE LAPROPHAN,ACARBOSE,100,MG,COMPRIME,1 BOITE 30 COMPRIME,64.4,40.2,,A,ANTIDIABETIQUES,0,100 MG,ACARBOSELAPROPHAN|100MG|COMPRIME
6118010139901,LAPROPHAN,ACARBOSE LAPROPHAN,ACARBOSE,100,MG,COMPRIME,1 BOITE 90 COMPRIME,166.1,103.8,,A,ANTIDIABETIQUES,0,100 MG,ACARBOSELAPROPHAN|100MG|COMPRIME
6118010139918,LAPROPHAN,ACARBOSE LAPROPHAN,ACARBOSE,50,MG,COMPRIME,1 BOITE 90 COMPRIME,109.0,68.1,,A,ANTIDIABETIQUES,0,50 MG,ACARBOSELAPROPHAN|50MG|COMPRIME
6118000340669,MC PHARMA,ACARD 50 MG,LOSARTAN,50,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,77.2,48.2,77.2,A,ANTAGONISTE DE L'ANGIOTENSINE II,70,50 MG,ACARD50MG|50MG|COMPRIMEPELLICULE
6118000340652,MC PHARMA,ACARD 50 MG,LOSARTAN,50,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,40.0,25.0,40.0,A,ANTAGONISTE DE L'ANGIOTENSINE II,70,50 MG,ACARD50MG|50MG|COMPRIMEPELLICULE
6118001170371,PFIZER,ACCUPRIL,QUINAPRIL,5,MG,COMPRIME ENROBE SECABLE,1 BOITE 28 COMPRIME ENROBE,37.5,23.4,37.5,A,INHIBITEUR DE L ENZYME DE CONVERSION,70,5 MG,ACCUPRIL|5MG|COMPRIMEENROBESECABLE
6118001170388,PFIZER,ACCUPRIL,QUINAPRIL,20,MG,COMPRIME ENROBE SECABLE,1 BOITE 28 COMPRIME ENROBE,70.1,43.8,70.1,A,ANTIHYPERTENSEUR,70,20 MG,ACCUPRIL|20MG|COMPRIMEENROBESECABLE
6118001273669,ZENITH PHARMA,ACCURECIL 250 MG,FLUOROURACIL,250,MG,SOLUTION INJECTABLE POUR PERFUSION,1 BOITE 1 FLACON,27.0,16.9,27.0,A,ANTINEOPLASIQUE CYTOTOXIQUE,70,250 MG,ACCURECIL250MG|250MG|SOLUTIONINJECTABLEPOURPERFUSION
6118001273652,ZENITH PHARMA,ACCURECIL 500 MG,FLUOROURACIL,500,MG,SOLUTION INJECTABLE POUR PERFUSION,1 FLACON 10 ML,45.9,28.7,45.9,A,ANTINEOPLASIQUE CYTOTOXIQUE,70,500 MG,ACCURECIL500MG|500MG|SOLUTIONINJECTABLEPOURPERFUSION
6118000130802,GENPHARMA,ACEPRIL,PERINDOPRIL,8,MG,COMPRIME,1 BOITE 28 COMPRIME,133.1,83.2,133.1,A,INHIBITEUR DE L ENZYME DE CONVERSION,70,8 MG,ACEPRIL|8MG|COMPRIME
6118000130789,GENPHARMA,ACEPRIL,PERINDOPRIL,2,MG,COMPRIME,1 BOITE 28 COMPRIME,44.0,27.5,44.0,A,INHIBITEUR DE L ENZYME DE CONVERSION,70,2 MG,ACEPRIL|2MG|COMPRIME
6118000130796,GENPHARMA,ACEPRIL,PERINDOPRIL,4,MG,COMPRIME,1 BOITE 28 COMPRIME,85.9,53.7,85.9,A,INHIBITEUR DE L ENZYME DE CONVERSION,70,4 MG,ACEPRIL|4MG|COMPRIME
6118000130819,GENPHARMA,ACEPRIL PLUS,INDAPAMIDE, 1.25,MG,COMPRIME,1 BOITE 28 COMPRIME,118.0,73.7,118.0,A,INHIBITEUR DE L ENZYME DE CONVERSION,70,1.25 MG,ACEPRILPLUS|1.25MG|COMPRIME
6118000130819,GENPHARMA,ACEPRIL PLUS,PERINDOPRIL,4 ,MG,COMPRIME,1 BOITE 28 COMPRIME,118.0,73.7,118.0,A,INHIBITEUR DE L ENZYME DE CONVERSION,70,4 MG,ACEPRILPLUS|4MG|COMPRIME
6118000260172,SOLUDIA,ACETATE,CONCENTRE POUR HEMODIALYSE,,,SOLUTE CONCENTRE,1 BIDON 10 L,172.8,108.0,161.4,N,HEMODIALYSE,70,,ACETATE||SOLUTECONCENTRE
6118000260189,SOLUDIA,ACETATE,CONCENTRE POUR HEMODIALYSE,,,SOLUTE CONCENTRE,1 BIDON 10 L,172.8,108.0,161.4,N,HEMODIALYSE,70,,ACETATE||SOLUTECONCENTRE
6118000260196,SOLUDIA,ACETATE,CONCENTRE POUR HEMODIALYSE,,,SOLUTE CONCENTRE,1 BIDON 10 L,172.8,108.0,161.4,N,HEMODIALYSE,70,,ACETATE||SOLUTECONCENTRE
6118000260202,SOLUDIA,ACETATE,CONCENTRE POUR HEMODIALYSE,,,SOLUTE CONCENTRE,1 BIDON 10 L,172.8,108.0,161.4,N,HEMODIALYSE,70,,ACETATE||SOLUTECONCENTRE
6118000270072,ERGO,ACETATE EM 142,CONCENTRE POUR HEMODIALYSE,,,SOLUTE CONCENTRE,1 BIDON 5 L,83.2,52.0,83.2,N,HEMODIALYSE,70,,ACETATEEM142||SOLUTECONCENTRE
6118000430025,VERSALYA,ACFOL,ACIDE FOLIQUE,5,MG,COMPRIME,1 BOITE 28 COMPRIME,24.5,15.3,24.5,N,ANTIANEMIQUE,70,5 MG,ACFOL|5MG|COMPRIME
6118001460427,ISIO LABORATOIRES,ACICLOVIR ISIO 250 MG,ACICLOVIR,250,MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,104.1,65.1,104.1,A,ANTIVIRAL,70,250 MG,ACICLOVIRISIO250MG|250MG|POUDREPOURSOLUTIONINJECTABLE
6118001460441,ISIO LABORATOIRES,ACICLOVIR ISIO 250 MG,ACICLOVIR,250,MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 10 FLACON,783.0,520.0,783.0,A,ANTIVIRAL,70,250 MG,ACICLOVIRISIO250MG|250MG|POUDREPOURSOLUTIONINJECTABLE
6118001460434,ISIO LABORATOIRES,ACICLOVIR ISIO 250 MG,ACICLOVIR,250,MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 5 FLACON,450.0,299.0,450.0,A,ANTIVIRAL,70,250 MG,ACICLOVIRISIO250MG|250MG|POUDREPOURSOLUTIONINJECTABLE
6118001430086,MYLAN PHARMACEUTICALS,ACICLOVIR MYLAN,ACICLOVIR,250,MG,POUDRE POUR SOLUTION INJECTABLE,5 FLACON 10 ML,628.0,417.0,628.0,A,ANTIVIRAL,70,250 MG,ACICLOVIRMYLAN|250MG|POUDREPOURSOLUTIONINJECTABLE
6118001380046,ATLAS PHARM,ACIDE ALENDRONIQUE GT,ALENDRONATE,70,MG,COMPRIME PELLICULE,1 BOITE 4 COMPRIME,164.5,102.8,164.5,A,BIPHOSPHONATE,70,70 MG,ACIDEALENDRONIQUEGT|70MG|COMPRIMEPELLICULE
6118000230366,IBERMA,ACIDE ALENDRONIQUE NORMON 70 MG,ALENDRONATE,70,MG,COMPRIME,1 BOITE 4 COMPRIME,164.5,102.8,164.5,A,BIPHOSPHONATE,70,70 MG,ACIDEALENDRONIQUENORMON70MG|70MG|COMPRIME
6118000270157,ERGO,ACIDE DEXTROSE D1 EM D1,CONCENTRE POUR HEMODIALYSE,,,SOLUTE CONCENTRE,1 BIDON 5 L,71.7,44.8,71.7,N,HEMODIALYSE,70,,ACIDEDEXTROSED1EMD1||SOLUTECONCENTRE
6118000270102,ERGO,ACIDE DEXTROSE EM 80 D2,CONCENTRE POUR HEMODIALYSE,,,SOLUTE CONCENTRE,1 BIDON 5 L,80.0,50.0,80.0,N,HEMODIALYSE,70,,ACIDEDEXTROSEEM80D2||SOLUTECONCENTRE
6118000270140,ERGO,ACIDE EM,CONCENTRE POUR HEMODIALYSE,,,SOLUTE CONCENTRE,1 BIDON 5 L,75.0,46.9,71.7,N,HEMODIALYSE,70,,ACIDEEM||SOLUTECONCENTRE
6118000270126,ERGO,ACIDE EM,CONCENTRE POUR HEMODIALYSE,,,SOLUTE CONCENTRE,1 BIDON 10 L,144.0,90.0,108.8,N,HEMODIALYSE,70,,ACIDEEM||SOLUTECONCENTRE
6118000012955,MAPHAR,ACIDE TIAPROFENIQUE WIN,ACIDE TIAPROFENIQUE,100,MG,COMPRIME SECABLE,1 BOITE 30 COMPRIME SECABLE,26.0,16.2,,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,0,100 MG,ACIDETIAPROFENIQUEWIN|100MG|COMPRIMESECABLE
6118000012948,MAPHAR,ACIDE TIAPROFENIQUE WIN,ACIDE TIAPROFENIQUE,100,MG,COMPRIME SECABLE,1 BOITE 20 COMPRIME SECABLE,20.0,12.5,,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,0,100 MG,ACIDETIAPROFENIQUEWIN|100MG|COMPRIMESECABLE
6118000012931,MAPHAR,ACIDE TIAPROFENIQUE WIN,ACIDE TIAPROFENIQUE,100,MG,COMPRIME SECABLE,1 BOITE 10 COMPRIME SECABLE,11.6,7.2,,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,0,100 MG,ACIDETIAPROFENIQUEWIN|100MG|COMPRIMESECABLE
6118001102082,COOPER MAROC,ACIDE ZOLEDRONIQUE COOPER 4 MG,ACIDE ZOLEDRONIQUE,4,MG,LYOPHILISAT ET SOLVANT POUR PERFUSION IV,1 BOITE 1 FLACON DE LYOPHILISAT DE 10 ML ET AMPOULE DE SOLVANT DE 5 ML,1356.0,1088.0,1356.0,A,BIPHOSPHONATE,70,4 MG,ACIDEZOLEDRONIQUECOOPER4MG|4MG|LYOPHILISATETSOLVANTPOURPERFUSIONIV
6118001430048,MYLAN PHARMACEUTICALS,ACIDE ZOLEDRONIQUE MYLAN 4 MG/5 ML,ACIDE ZOLEDRONIQUE,4,MG,SOLUTION A DILUER POUR PERFUSION,1 BOITE 1 FLACON,1356.0,1088.0,1356.0,A,BIPHOSPHONATE,70,4 MG,ACIDEZOLEDRONIQUEMYLAN4MG5ML|4MG|SOLUTIONADILUERPOURPERFUSION
6118001260843,PROMOPHARM,ACIDE ZOLEDRONIQUE PROMOPHARM 4 MG/ 5 ML,ACIDE ZOLEDRONIQUE,4,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 5 ML,1356.0,1088.0,1356.0,A,BIPHOSPHONATE,70,4 MG,ACIDEZOLEDRONIQUEPROMOPHARM4MG5ML|4MG|SOLUTIONADILUERPOURPERFUSION
6118001330249,AMANYS PHARMA,ACIDE ZOLEDRONIQUE SP 4MG/5ML,ACIDE ZOLEDRONIQUE,4,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 5 ML,1255.0,983.0,1255.0,A,BIPHOSPHONATE,70,4 MG,ACIDEZOLEDRONIQUESP4MG5ML|4MG|SOLUTIONADILUERPOURPERFUSION
6118000041979,BOTTU,ACIGAM 100 MG,ACIDE TIAPROFENIQUE,100,MG,COMPRIME SECABLE,1 BOITE 30 COMPRIME SECABLE,27.0,16.9,27.0,C,ANTI-INFLAMMATOIRE NON STEROIDIEN,70,100 MG,ACIGAM100MG|100MG|COMPRIMESECABLE
6118000041986,BOTTU,ACIGAM 200 MG,ACIDE TIAPROFENIQUE,200,MG,COMPRIME SECABLE,1 BOITE 20 COMPRIME SECABLE,33.6,21.0,33.6,C,ANTI-INFLAMMATOIRE NON STEROIDIEN,70,200 MG,ACIGAM200MG|200MG|COMPRIMESECABLE
6118000230038,IBERMA,ACIVIR,ACICLOVIR,0.1,G,CREME,1 TUBE 2 G,25.0,,,A,ANTIVIRAL,0,0.1 G,ACIVIR|0.1G|CREME
6118000230045,IBERMA,ACIVIR,ACICLOVIR,0.5,G,CREME,1 TUBE 10 G,40.0,,,A,ANTIVIRAL,0,0.5 G,ACIVIR|0.5G|CREME
6118001030538,NOVARTIS,ACLASTA 5MG/100ML,ACIDE ZOLEDRONIQUE,5,MG/100ML,SOLUTION POUR PERFUSION,1 BOITE 1 FLACON,3041.0,2718.0,3041.0,A,BIPHOSPHONATE,70,5 MG/100ML,ACLASTA5MG100ML|5MG100ML|SOLUTIONPOURPERFUSION
6118000091783,PHARMA 5,ACLAV,ACIDE CLAVULANIQUE, 12.5,MG,POUDRE POUR SUSPENSION BUVABLE,2 FLACON 30 ML,60.5,37.8,60.5,A,PENICILLINE,70,12.5 MG,ACLAV|12.5MG|POUDREPOURSUSPENSIONBUVABLE
6118000091707,PHARMA 5,ACLAV,AMOXICILLINE,100 ,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 30 ML,34.2,21.4,34.2,A,PENICILLINE,70,100 MG,ACLAV|100MG|POUDREPOURSUSPENSIONBUVABLE
6118000091691,PHARMA 5,ACLAV,ACIDE CLAVULANIQUE, 12.5,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,60.5,37.8,60.5,A,PENICILLINE,70,12.5 MG,ACLAV|12.5MG|POUDREPOURSUSPENSIONBUVABLE
6118000091684,PHARMA 5,ACLAV,ACIDE CLAVULANIQUE, 125,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 12 SACHET,92.5,57.8,92.5,A,PENICILLINE,70,125 MG,ACLAV|125MG|POUDREPOURSUSPENSIONBUVABLE
6118000091752,PHARMA 5,ACLAV,AMOXICILLINE,1 ,G,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 24 SACHET,174.8,109.2,174.8,A,PENICILLINE,70,1 G,ACLAV|1G|POUDREPOURSUSPENSIONBUVABLE
6118000091684,PHARMA 5,ACLAV,AMOXICILLINE,1 ,G,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 12 SACHET,92.5,57.8,92.5,A,PENICILLINE,70,1 G,ACLAV|1G|POUDREPOURSUSPENSIONBUVABLE
6118000092162,PHARMA 5,ACLAV,ACIDE CLAVULANIQUE, 62.5,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 16 SACHET,99.5,62.2,99.5,A,PENICILLINE,70,62.5 MG,ACLAV|62.5MG|POUDREPOURSUSPENSIONBUVABLE
6118000091752,PHARMA 5,ACLAV,ACIDE CLAVULANIQUE, 125,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 24 SACHET,174.8,109.2,174.8,A,PENICILLINE,70,125 MG,ACLAV|125MG|POUDREPOURSUSPENSIONBUVABLE
6118000091691,PHARMA 5,ACLAV,AMOXICILLINE,100 ,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,60.5,37.8,60.5,A,PENICILLINE,70,100 MG,ACLAV|100MG|POUDREPOURSUSPENSIONBUVABLE
6118000091790,PHARMA 5,ACLAV,AMOXICILLINE,100 ,MG,POUDRE POUR SUSPENSION BUVABLE,2 FLACON 60 ML,105.3,65.8,105.3,A,PENICILLINE,70,100 MG,ACLAV|100MG|POUDREPOURSUSPENSIONBUVABLE
6118000091776,PHARMA 5,ACLAV,ACIDE CLAVULANIQUE, 125,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 14 SACHET,107.5,67.2,107.5,A,PENICILLINE,70,125 MG,ACLAV|125MG|POUDREPOURSUSPENSIONBUVABLE
6118000091790,PHARMA 5,ACLAV,ACIDE CLAVULANIQUE, 12.5,MG,POUDRE POUR SUSPENSION BUVABLE,2 FLACON 60 ML,105.3,65.8,105.3,A,PENICILLINE,70,12.5 MG,ACLAV|12.5MG|POUDREPOURSUSPENSIONBUVABLE
6118000091769,PHARMA 5,ACLAV,ACIDE CLAVULANIQUE, 125,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 16 SACHET,123.4,77.1,123.4,A,PENICILLINE,70,125 MG,ACLAV|125MG|POUDREPOURSUSPENSIONBUVABLE
6118000091677,PHARMA 5,ACLAV,AMOXICILLINE,500 ,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 12 SACHET,74.6,46.6,74.6,A,PENICILLINE,70,500 MG,ACLAV|500MG|POUDREPOURSUSPENSIONBUVABLE
6118000091783,PHARMA 5,ACLAV,AMOXICILLINE,100 ,MG,POUDRE POUR SUSPENSION BUVABLE,2 FLACON 30 ML,60.5,37.8,60.5,A,PENICILLINE,70,100 MG,ACLAV|100MG|POUDREPOURSUSPENSIONBUVABLE
6118000091677,PHARMA 5,ACLAV,ACIDE CLAVULANIQUE, 62.5,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 12 SACHET,74.6,46.6,74.6,A,PENICILLINE,70,62.5 MG,ACLAV|62.5MG|POUDREPOURSUSPENSIONBUVABLE
6118000092179,PHARMA 5,ACLAV,AMOXICILLINE,500 ,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 24 SACHET,113.5,71.0,113.5,A,PENICILLINE,70,500 MG,ACLAV|500MG|POUDREPOURSUSPENSIONBUVABLE
6118000091707,PHARMA 5,ACLAV,ACIDE CLAVULANIQUE, 12.5,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 30 ML,34.2,21.4,34.2,A,PENICILLINE,70,12.5 MG,ACLAV|12.5MG|POUDREPOURSUSPENSIONBUVABLE
6118000092179,PHARMA 5,ACLAV,ACIDE CLAVULANIQUE, 62.5,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 24 SACHET,113.5,71.0,113.5,A,PENICILLINE,70,62.5 MG,ACLAV|62.5MG|POUDREPOURSUSPENSIONBUVABLE
6118000092162,PHARMA 5,ACLAV,AMOXICILLINE,500 ,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 16 SACHET,99.5,62.2,99.5,A,PENICILLINE,70,500 MG,ACLAV|500MG|POUDREPOURSUSPENSIONBUVABLE
6118000091769,PHARMA 5,ACLAV,AMOXICILLINE,1 ,G,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 16 SACHET,123.4,77.1,123.4,A,PENICILLINE,70,1 G,ACLAV|1G|POUDREPOURSUSPENSIONBUVABLE
6118000091776,PHARMA 5,ACLAV,AMOXICILLINE,1 ,G,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 14 SACHET,107.5,67.2,107.5,A,PENICILLINE,70,1 G,ACLAV|1G|POUDREPOURSUSPENSIONBUVABLE
6118000092490,PHARMA 5,ACLAV 1G/ 200MG ADULTE,AMOXICILLINE,1 ,G,POUDRE POUR PREPARATION INJECTABLE,1 BOITE 1 FLACON,30.8,19.3,30.8,A,PENICILLINE,70,1 G,ACLAV1G200MGADULTE|1G|POUDREPOURPREPARATIONINJECTABLE
6118000092490,PHARMA 5,ACLAV 1G/ 200MG ADULTE,ACIDE CLAVULANIQUE, 200,MG,POUDRE POUR PREPARATION INJECTABLE,1 BOITE 1 FLACON,30.8,19.3,30.8,A,PENICILLINE,70,200 MG,ACLAV1G200MGADULTE|200MG|POUDREPOURPREPARATIONINJECTABLE
6118000092483,PHARMA 5,ACLAV 1G/100MG ENFANT,AMOXICILLINE,1 ,G,POUDRE POUR PREPARATION INJECTABLE,1 BOITE 1 FLACON,33.6,21.0,33.6,A,PENICILLINE,70,1 G,ACLAV1G100MGENFANT|1G|POUDREPOURPREPARATIONINJECTABLE
6118000092483,PHARMA 5,ACLAV 1G/100MG ENFANT,ACIDE CLAVULANIQUE, 100,MG,POUDRE POUR PREPARATION INJECTABLE,1 BOITE 1 FLACON,33.6,21.0,33.6,A,PENICILLINE,70,100 MG,ACLAV1G100MGENFANT|100MG|POUDREPOURPREPARATIONINJECTABLE
6118000092506,PHARMA 5,ACLAV 2G/200MG ADULTE,ACIDE CLAVULANIQUE, 200,MG,POUDRE POUR PREPARATION INJECTABLE,1 BOITE 1 FLACON,43.0,26.9,43.0,A,PENICILLINE,70,200 MG,ACLAV2G200MGADULTE|200MG|POUDREPOURPREPARATIONINJECTABLE
6118000092506,PHARMA 5,ACLAV 2G/200MG ADULTE,AMOXICILLINE,2 ,G,POUDRE POUR PREPARATION INJECTABLE,1 BOITE 1 FLACON,43.0,26.9,43.0,A,PENICILLINE,70,2 G,ACLAV2G200MGADULTE|2G|POUDREPOURPREPARATIONINJECTABLE
6118000092513,PHARMA 5,ACLAV 500MG/500MG ENFANT ET NOURISSON,AMOXICILLINE,500 ,MG,POUDRE POUR PREPARATION INJECTABLE,1 BOITE 1 FLACON,18.7,11.7,18.7,A,PENICILLINE,70,500 MG,ACLAV500MG500MGENFANTETNOURISSON|500MG|POUDREPOURPREPARATIONINJECTABLE
6118000092513,PHARMA 5,ACLAV 500MG/500MG ENFANT ET NOURISSON,ACIDE CLAVULANIQUE, 50,MG,POUDRE POUR PREPARATION INJECTABLE,1 BOITE 1 FLACON,18.7,11.7,18.7,A,PENICILLINE,70,50 MG,ACLAV500MG500MGENFANTETNOURISSON|50MG|POUDREPOURPREPARATIONINJECTABLE
6118001270606,ZENITH PHARMA,ACNO 10 MG,ISOTRETINOINE,10,MG,CAPSULE MOLLE,1 BOITE 20 CAPSULE MOLLE,106.1,66.1,106.1,A,ANTIACNEIQUE,70,10 MG,ACNO10MG|10MG|CAPSULEMOLLE
6118001270590,ZENITH PHARMA,ACNO 10 MG,ISOTRETINOINE,10,MG,CAPSULE MOLLE,1 BOITE 10 CAPSULE MOLLE,55.8,34.8,55.8,A,ANTIACNEIQUE,70,10 MG,ACNO10MG|10MG|CAPSULEMOLLE
6118001270620,ZENITH PHARMA,ACNO 10 MG,ISOTRETINOINE,10,MG,CAPSULE MOLLE,1 BOITE 60 CAPSULE MOLLE,288.0,191.0,288.0,A,ANTIACNEIQUE,70,10 MG,ACNO10MG|10MG|CAPSULEMOLLE
6118001270613,ZENITH PHARMA,ACNO 10 MG,ISOTRETINOINE,10,MG,CAPSULE MOLLE,1 BOITE 30 CAPSULE MOLLE,142.1,88.8,142.1,A,ANTIACNEIQUE,70,10 MG,ACNO10MG|10MG|CAPSULEMOLLE
6118001270651,ZENITH PHARMA,ACNO 20 MG,ISOTRETINOINE,20,MG,CAPSULE MOLLE,1 BOITE 30 CAPSULE MOLLE,269.0,179.1,269.0,A,ANTIACNEIQUE,70,20 MG,ACNO20MG|20MG|CAPSULEMOLLE
6118001270668,ZENITH PHARMA,ACNO 20 MG,ISOTRETINOINE,20,MG,CAPSULE MOLLE,1 BOITE 60 CAPSULE MOLLE,497.0,330.0,497.0,A,ANTIACNEIQUE,70,20 MG,ACNO20MG|20MG|CAPSULEMOLLE
6118001270637,ZENITH PHARMA,ACNO 20 MG,ISOTRETINOINE,20,MG,CAPSULE MOLLE,1 BOITE 10 CAPSULE MOLLE,106.2,66.2,106.2,A,ANTIACNEIQUE,70,20 MG,ACNO20MG|20MG|CAPSULEMOLLE
6118001270644,ZENITH PHARMA,ACNO 20 MG,ISOTRETINOINE,20,MG,CAPSULE MOLLE,1 BOITE 20 CAPSULE MOLLE,202.0,125.9,202.0,A,ANTIACNEIQUE,70,20 MG,ACNO20MG|20MG|CAPSULEMOLLE
6118001271177,ZENITH PHARMA,ACNO 30 MG,ISOTRETINOINE,31.50,MG,CAPSULE MOLLE,1 BOITE 30 CAPSULE MOLLE,348.0,231.0,348.0,A,ANTIACNEIQUE,0,31.50 MG,ACNO30MG|31.50MG|CAPSULEMOLLE
6118001271153,ZENITH PHARMA,ACNO 30 MG,ISOTRETINOINE,31.50,MG,CAPSULE MOLLE,1 BOITE 10 CAPSULE MOLLE,140.4,87.5,,A,ANTIACNEIQUE,0,31.50 MG,ACNO30MG|31.50MG|CAPSULEMOLLE
6118001271160,ZENITH PHARMA,ACNO 30 MG,ISOTRETINOINE,31.50,MG,CAPSULE MOLLE,1 BOITE 20 CAPSULE MOLLE,250.0,156.3,,A,ANTIACNEIQUE,0,31.50 MG,ACNO30MG|31.50MG|CAPSULEMOLLE
6118001271184,ZENITH PHARMA,ACNO 30 MG,ISOTRETINOINE,31.50,MG,CAPSULE MOLLE,1 BOITE 60 CAPSULE MOLLE,656.0,435.0,,A,ANTIACNEIQUE,0,31.50 MG,ACNO30MG|31.50MG|CAPSULEMOLLE
6118000311126,PHARMED,ACOL 1000 MG,METFORMINE,1000,MG,COMPRIME PELLICULE,1 BOITE 60 COMPRIME,32.2,20.1,32.2,A,ANTIDIABETIQUES,70,1000 MG,ACOL1000MG|1000MG|COMPRIMEPELLICULE
6118000311140,PHARMED,ACOL 1000 MG,METFORMINE,1000,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,18.3,11.4,18.3,A,ANTIDIABETIQUES,70,1000 MG,ACOL1000MG|1000MG|COMPRIMEPELLICULE
